  42 |   10.75 |      -19
  42 | 10.8333 |      -19
  42 | 10.8333 |    -24.5
  42 | 11.8333 |    -24.5
  42 | 12.5833 |    -24.5
  42 | 12.5833 |      -22
  42 | 12.8333 |      -22
  42 |   14.25 |      -22
  42 |   14.25 |    -24.5
  42 | 14.9167 |    -24.5
  42 | 14.9167 |    -29.5
  42 | 12.5833 |    -29.5
  42 | 12.5833 |      -33
  42 |   12.25 |      -33
  42 |   12.25 |      -35
  42 |      11 |      -35
  42 | 10.8333 |      -35
  42 | 10.8333 | -31.1667
  42 | 10.5833 | -31.1667
  42 | 10.5833 | -29.1667
  42 |   10.25 | -29.1667
  42 |   10.25 |    -26.5
  42 |    9.75 |    -26.5
  42 |    9.75 |      -24
  42 | 9.36667 |      -24
  42 | 9.08333 |      -24
  42 | 9.08333 |      -19
  42 | 8.58333 |      -19
  42 | 8.58333 |      -17
  42 | 8.36667 |      -17
  42 | 8.36667 |      -11
  42 | 8.08333 |      -11
  43 | 4.58333 |    -67.5
  43 | 4.58333 |      -70
  43 | 4.58333 |      -75
  43 |     3.5 |      -75
  43 |     3.5 |    -82.5
  43 |       0 |    -82.5
  43 |       0 |      -75
  43 |    0.75 |      -75
  43 |    0.75 |      -76
  43 | 1.33333 |      -76
  43 | 1.33333 |    -58.5
  43 | 2.16667 |    -58.5
  43 | 2.16667 |    -67.5
  43 |     3.2 |    -67.5
  44 | 21.3333 |      -75
  44 | 21.3333 |      -60
  44 | 20.3333 |      -60
  44 | 20.3333 |      -57
  44 | 20.3333 |    -45.5
  44 | 21.3333 |    -45.5
  44 | 21.3333 |      -50
  44 |      22 |      -50
  44 |      22 |      -57
  44 |      22 |    -67.5
  44 | 23.3333 |    -67.5
  44 | 23.3333 |      -75
  45 |  21.875 |       36
  45 |  21.875 |    43.75
  45 | 21.9083 |    43.75
  45 | 21.9083 |       44
  45 | 21.9667 |       44
  45 | 21.9667 |    52.75
  45 | 22.1333 |    52.75
  45 | 22.1333 |       55
  45 | 22.3167 |       55
  45 | 22.3167 |    56.25
  45 | 22.8667 |    56.25
